date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:24	211327/211327	---M-Z	200	added ('OK')	application/javascript	etag:%223397f-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/fullcalendar.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/fullcalendar.min.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
11:34:24	43717/43717	---M--	200	added ('OK')	image/jpeg	etag:%22aac5-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-12.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-12.jpg	(from https://smarthr.dreamguystech.com/html/template/contacts.html)
11:34:24	45639/45639	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/compose.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/compose.html	(from https://smarthr.dreamguystech.com/html/template/inbox.html)
11:34:25	49048/49048	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/mail-view.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/mail-view.html	(from https://smarthr.dreamguystech.com/html/template/inbox.html)
11:34:25	91432/91432	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/employees-list.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/employees-list.html	(from https://smarthr.dreamguystech.com/html/template/employees.html)
11:34:26	28157/28157	---M--	200	added ('OK')	image/jpeg	etag:%226dfd-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-24.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-24.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:34:26	29033/29033	---M--	200	added ('OK')	image/jpeg	etag:%227169-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-15.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-15.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:34:26	26591/26591	---M--	200	added ('OK')	image/jpeg	etag:%2267df-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-25.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-25.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:34:27	38461/38461	---M--	200	added ('OK')	image/jpeg	etag:%22963d-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-20.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-20.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:34:27	10982/10982	---M-Z	200	added ('OK')	application/javascript	etag:%222ae6-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/multiselect.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/multiselect.min.js	(from https://smarthr.dreamguystech.com/html/template/leave-settings.html)
11:34:27	86982/86982	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/shift-list.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/shift-list.html	(from https://smarthr.dreamguystech.com/html/template/shift-scheduling.html)
11:34:28	89682/89682	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/clients-list.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/clients-list.html	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:34:28	59673/59673	---M--	200	added ('OK')	image/jpeg	etag:%22e919-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-29.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-29.jpg	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:34:28	28608/28608	---M--	200	added ('OK')	image/jpeg	etag:%226fc0-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-18.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-18.jpg	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:34:28	36286/36286	---M--	200	added ('OK')	image/jpeg	etag:%228dbe-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-28.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-28.jpg	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:34:29	9898/9898	---M-Z	200	added ('OK')	text/css	etag:%2226aa-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/ckeditor.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/ckeditor.css	(from https://smarthr.dreamguystech.com/html/template/projects.html)
11:34:29	104776/104776	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/project-list.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/project-list.html	(from https://smarthr.dreamguystech.com/html/template/projects.html)
11:34:29	762324/762324	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba202-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/ckeditor.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/ckeditor.js	(from https://smarthr.dreamguystech.com/html/template/projects.html)
11:34:30	35569/35569	---M--	200	added ('OK')	image/jpeg	etag:%228af1-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-26.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-26.jpg	(from https://smarthr.dreamguystech.com/html/template/tasks.html)
11:34:30	3796/3796	---MCZ	200	added ('OK')	application/javascript	etag:W/%221884-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/task.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/task.js	(from https://smarthr.dreamguystech.com/html/template/tasks.html)
11:34:30	1200/1200	---M-Z	200	added ('OK')	application/javascript	etag:%224b0-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.ui.touch-punch.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/jquery.ui.touch-punch.min.js	(from https://smarthr.dreamguystech.com/html/template/task-board.html)
11:34:31	84657/84657	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/ticket-view.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/ticket-view.html	(from https://smarthr.dreamguystech.com/html/template/tickets.html)
11:34:31	69816/69816	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/create-estimate.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/create-estimate.html	(from https://smarthr.dreamguystech.com/html/template/estimates.html)
11:34:31	69019/69019	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/estimate-view.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/estimate-view.html	(from https://smarthr.dreamguystech.com/html/template/estimates.html)
11:34:31	70213/70213	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/edit-estimate.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/edit-estimate.html	(from https://smarthr.dreamguystech.com/html/template/estimates.html)
11:34:32	69855/69855	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/create-invoice.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/create-invoice.html	(from https://smarthr.dreamguystech.com/html/template/invoices.html)
11:34:32	70120/70120	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/edit-invoice.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/edit-invoice.html	(from https://smarthr.dreamguystech.com/html/template/invoices.html)
11:34:34	70525/70525	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/sub-category.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/sub-category.html	(from https://smarthr.dreamguystech.com/html/template/categories.html)
11:34:34	69801/69801	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/user-all-jobs.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/user-all-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:35	71696/71696	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/saved-jobs.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/saved-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:35	71788/71788	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/applied-jobs.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/applied-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:35	71753/71753	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/interviewing.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/interviewing.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:36	69432/69432	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/offered-jobs.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/offered-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:36	69816/69816	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2012:20:06%20GMT	https://smarthr.dreamguystech.com/html/template/visited-jobs.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/visited-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:36	71727/71727	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/archived-jobs.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/archived-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:36	72902/72902	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/job-details.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/job-details.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:37	156728/156728	---M-Z	200	added ('OK')	application/javascript	etag:%2226438-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/Chart.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/Chart.min.js	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:37	820/820	---M-Z	200	added ('OK')	application/javascript	etag:%22334-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/line-chart.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/line-chart.js	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:34:39	71291/71291	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/knowledgebase-view.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/knowledgebase-view.html	(from https://smarthr.dreamguystech.com/html/template/knowledgebase.html)
11:34:39	95134/95134	---M--	200	added ('OK')	image/jpeg	etag:%221739e-5f936bc85f880%22	https://smarthr.dreamguystech.com/html/template/assets/img/img-01.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/img-01.jpg	(from https://smarthr.dreamguystech.com/html/template/components.html)
11:34:39	3278/3278	---M-Z	200	added ('OK')	application/javascript	etag:%22cce-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/sticky-kit-master/dist/sticky-kit.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/sticky-kit-master/dist/sticky-kit.min.js	(from https://smarthr.dreamguystech.com/html/template/components.html)
11:34:40	4330/4330	---M-Z	200	added ('OK')	application/javascript	etag:%2210ea-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.maskedinput.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/jquery.maskedinput.min.js	(from https://smarthr.dreamguystech.com/html/template/form-mask.html)
11:34:40	902/902	---M-Z	200	added ('OK')	application/javascript	etag:%22386-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/mask.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/mask.js	(from https://smarthr.dreamguystech.com/html/template/form-mask.html)
11:34:41	1125/1125	---M-Z	200	added ('OK')	application/javascript	etag:%22465-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/layout.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/layout.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:34:41	6371/6371	---MCZ	200	added ('OK')	text/css	etag:W/%221f85-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/daterangepicker/daterangepicker.css	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:34:42	4851/4851	---M--	200	added ('OK')	image/jpeg	etag:%2212f3-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img1.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/img1.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:34:42	4535/4535	---M--	200	added ('OK')	image/jpeg	etag:%2211b7-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img2.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/img2.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:34:42	4528/4528	---M--	200	added ('OK')	image/jpeg	etag:%2211b0-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img3.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/img3.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:34:42	4559/4559	---M--	200	added ('OK')	image/jpeg	etag:%2211cf-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img4.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/img4.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:34:43	1685/1685	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22695-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-01.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-01.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:34:44	1420/1420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-03.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-03.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:34:44	1683/1683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22693-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-04.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-04.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:34:44	1545/1545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-05.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-05.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:34:45	2394/2394	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2295a-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-02.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-02.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:34:45	4372/4372	---M--	200	added ('OK')	image/png	etag:%221114-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/logo3.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/logo3.png	(from https://smarthr.dreamguystech.com/html/template/invoice-settings.html)
11:34:46	25508/25508	---M--	200	added ('OK')	image/jpeg	etag:%2263a4-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-22.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-22.jpg	(from https://smarthr.dreamguystech.com/html/template/clients-list.html)
11:34:46	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Aug%202023%2006:04:46%20GMT	https://smarthr.dreamguystech.com/html/template/assets/img/github.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/github.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/ckeditor.css)
11:34:47	67401/67401	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/job-aptitude.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/job-aptitude.html	(from https://smarthr.dreamguystech.com/html/template/interviewing.html)
11:34:48	76081/76081	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/questions.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/questions.html	(from https://smarthr.dreamguystech.com/html/template/job-aptitude.html)
